Time Norm Re(ACF(t)) Im(ACF(t) |ACF(t)| Re(Extra) Im(Extra) |Extra| Sum(HEhr) Pop1 Pop2 Pop1+Pop2 Pop2-Pop1
  0.11972500E+002  0.99983304E+000  0.21743999E-002  0.29445951E-002  0.36604174E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.44791568E+000  0.55191736E+000  0.99983304E+000 -0.10400168E+000
  0.11975000E+002  0.99983304E+000  0.26070185E-002  0.25702077E-002  0.36609443E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.44821361E+000  0.55161943E+000  0.99983304E+000 -0.10340582E+000
  0.11977500E+002  0.99983304E+000  0.29760922E-002  0.21329150E-002  0.36614821E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.44851227E+000  0.55132077E+000  0.99983304E+000 -0.10280850E+000
  0.11980000E+002  0.99983304E+000  0.32725820E-002  0.16433729E-002  0.36620305E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.44881166E+000  0.55102139E+000  0.99983304E+000 -0.10220973E+000
  0.11982500E+002  0.99983304E+000  0.34892172E-002  0.11135184E-002  0.36625892E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.44911175E+000  0.55072129E+000  0.99983304E+000 -0.10160954E+000
  0.11985000E+002  0.99983304E+000  0.36206741E-002  0.55627860E-003  0.36631580E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.44941255E+000  0.55042049E+000  0.99983304E+000 -0.10100794E+000
  0.11987500E+002  0.99983304E+000  0.36637071E-002 -0.14744485E-004  0.36637367E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.44971404E+000  0.55011901E+000  0.99983304E+000 -0.10040497E+000
  0.11990000E+002  0.99983304E+000  0.36172288E-002 -0.58560572E-003  0.36643250E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.45001620E+000  0.54981684E+000  0.99983304E+000 -0.99800638E-001
  0.11992500E+002  0.99983304E+000  0.34823380E-002 -0.11423573E-002  0.36649227E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.45031904E+000  0.54951401E+000  0.99983304E+000 -0.99194970E-001
  0.11995000E+002  0.99983304E+000  0.32622942E-002 -0.16713894E-002  0.36655294E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.45062253E+000  0.54921052E+000  0.99983304E+000 -0.98587989E-001
  0.11997500E+002  0.99983304E+000  0.29624386E-002 -0.21597630E-002  0.36661450E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.45092666E+000  0.54890638E+000  0.99983304E+000 -0.97979714E-001
  0.12000000E+002  0.99983304E+000  0.25900655E-002 -0.25955262E-002  0.36667691E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.45123144E+000  0.54860160E+000  0.99983304E+000 -0.97370166E-001
  0.12002500E+002  0.99983304E+000  0.21542445E-002 -0.29680068E-002  0.36674015E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.45153684E+000  0.54829620E+000  0.99983304E+000 -0.96759367E-001
  0.12005000E+002  0.99983304E+000  0.16656004E-002 -0.32680739E-002  0.36680419E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.45184285E+000  0.54799019E+000  0.99983304E+000 -0.96147337E-001
  0.12007500E+002  0.99983304E+000  0.11360539E-002 -0.34883618E-002  0.36686900E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.45214947E+000  0.54768357E+000  0.99983304E+000 -0.95534095E-001
  0.12010000E+002  0.99983304E+000  0.57853174E-003 -0.36234511E-002  0.36693456E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.45245669E+000  0.54737635E+000  0.99983304E+000 -0.94919662E-001
  0.12012500E+002  0.99983304E+000  0.66505049E-005 -0.36700023E-002  0.36700083E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.45276449E+000  0.54706855E+000  0.99983304E+000 -0.94304057E-001
  0.12015000E+002  0.99983304E+000 -0.56561524E-003 -0.36268383E-002  0.36706779E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.45307287E+000  0.54676017E+000  0.99983304E+000 -0.93687299E-001
  0.12017500E+002  0.99983304E+000 -0.11242746E-002 -0.34949747E-002  0.36713542E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.45338182E+000  0.54645123E+000  0.99983304E+000 -0.93069409E-001
  0.12020000E+002  0.99983304E+000 -0.16556622E-002 -0.32775961E-002  0.36720367E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.45369132E+000  0.54614172E+000  0.99983304E+000 -0.92450404E-001
  0.12022500E+002  0.99983304E+000 -0.21467726E-002 -0.29799795E-002  0.36727252E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.45400137E+000  0.54583167E+000  0.99983304E+000 -0.91830303E-001
  0.12025000E+002  0.99983304E+000 -0.25855786E-002 -0.26093665E-002  0.36734194E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.45431196E+000  0.54552108E+000  0.99983304E+000 -0.91209125E-001
  0.12027500E+002  0.99983304E+000 -0.29613259E-002 -0.21747872E-002  0.36741190E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.45462308E+000  0.54520996E+000  0.99983304E+000 -0.90586886E-001
  0.12030000E+002  0.99983304E+000 -0.32647968E-002 -0.16868408E-002  0.36748238E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.45493472E+000  0.54489832E+000  0.99983304E+000 -0.89963606E-001
  0.12032500E+002  0.99983304E+000 -0.34885364E-002 -0.11574366E-002  0.36755334E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.45524687E+000  0.54458617E+000  0.99983304E+000 -0.89339300E-001
  0.12035000E+002  0.99983304E+000 -0.36270361E-002 -0.59950423E-003  0.36762475E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.45555953E+000  0.54427352E+000  0.99983304E+000 -0.88713988E-001
  0.12037500E+002  0.99983304E+000 -0.36768691E-002 -0.26677583E-004  0.36769659E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.45587268E+000  0.54396036E+000  0.99983304E+000 -0.88087684E-001
  0.12040000E+002  0.99983304E+000 -0.36367760E-002  0.54703821E-003  0.36776882E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.45618632E+000  0.54364672E+000  0.99983304E+000 -0.87460405E-001
  0.12042500E+002  0.99983304E+000 -0.35076961E-002  0.11076091E-002  0.36784141E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.45650044E+000  0.54333261E+000  0.99983304E+000 -0.86832168E-001
  0.12045000E+002  0.99983304E+000 -0.32927465E-002  0.16413154E-002  0.36791433E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.45681503E+000  0.54301802E+000  0.99983304E+000 -0.86202989E-001
  0.12047500E+002  0.99983304E+000 -0.29971462E-002  0.21350876E-002  0.36798756E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.45713008E+000  0.54270296E+000  0.99983304E+000 -0.85572882E-001
  0.12050000E+002  0.99983304E+000 -0.26280902E-002  0.25768267E-002  0.36806106E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.45744559E+000  0.54238745E+000  0.99983304E+000 -0.84941863E-001
  0.12052500E+002  0.99983304E+000 -0.21945746E-002  0.29557005E-002  0.36813480E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.45776155E+000  0.54207149E+000  0.99983304E+000 -0.84309947E-001
  0.12055000E+002  0.99983304E+000 -0.17071771E-002  0.32624095E-002  0.36820876E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.45807795E+000  0.54175510E+000  0.99983304E+000 -0.83677149E-001
  0.12057500E+002  0.99983304E+000 -0.11777992E-002  0.34894153E-002  0.36828291E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.45839478E+000  0.54143826E+000  0.99983304E+000 -0.83043481E-001
  0.12060000E+002  0.99983304E+000 -0.61937596E-003  0.36311260E-002  0.36835720E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.45871204E+000  0.54112100E+000  0.99983304E+000 -0.82408960E-001
  0.12062500E+002  0.99983304E+000 -0.45559681E-004  0.36840346E-002  0.36843163E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.45902972E+000  0.54080332E+000  0.99983304E+000 -0.81773597E-001
  0.12065000E+002  0.99983304E+000  0.52961368E-003  0.36468051E-002  0.36850615E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.45934782E+000  0.54048522E+000  0.99983304E+000 -0.81137406E-001
  0.12067500E+002  0.99983304E+000  0.10920679E-002  0.35203073E-002  0.36858073E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.45966632E+000  0.54016672E+000  0.99983304E+000 -0.80500401E-001
  0.12070000E+002  0.99983304E+000  0.16280308E-002  0.33075962E-002  0.36865536E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.45998522E+000  0.53984782E+000  0.99983304E+000 -0.79862593E-001
  0.12072500E+002  0.99983304E+000  0.21243720E-002  0.30138388E-002  0.36872999E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.46030452E+000  0.53952852E+000  0.99983304E+000 -0.79223994E-001
  0.12075000E+002  0.99983304E+000  0.25689242E-002  0.26461882E-002  0.36880461E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.46062421E+000  0.53920883E+000  0.99983304E+000 -0.78584618E-001
  0.12077500E+002  0.99983304E+000  0.29507819E-002  0.22136103E-002  0.36887917E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.46094428E+000  0.53888876E+000  0.99983304E+000 -0.77944474E-001
  0.12080000E+002  0.99983304E+000  0.32605689E-002  0.17266647E-002  0.36895366E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.46126473E+000  0.53856831E+000  0.99983304E+000 -0.77303575E-001
  0.12082500E+002  0.99983304E+000  0.34906689E-002  0.11972473E-002  0.36902805E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.46158556E+000  0.53824749E+000  0.99983304E+000 -0.76661931E-001
  0.12085000E+002  0.99983304E+000  0.36354127E-002  0.63829965E-003  0.36910231E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.46190674E+000  0.53792630E+000  0.99983304E+000 -0.76019553E-001
  0.12087500E+002  0.99983304E+000  0.36912181E-002  0.63492779E-004  0.36917641E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.46222830E+000  0.53760475E+000  0.99983304E+000 -0.75376451E-001
  0.12090000E+002  0.99983304E+000  0.36566790E-002 -0.51310740E-003  0.36925033E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.46255020E+000  0.53728284E+000  0.99983304E+000 -0.74732635E-001
  0.12092500E+002  0.99983304E+000  0.35326006E-002 -0.10773842E-002  0.36932403E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.46287246E+000  0.53696058E+000  0.99983304E+000 -0.74088114E-001
  0.12095000E+002  0.99983304E+000  0.33219812E-002 -0.16155159E-002  0.36939749E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.46319507E+000  0.53663797E+000  0.99983304E+000 -0.73442898E-001
  0.12097500E+002  0.99983304E+000  0.30299397E-002 -0.21143143E-002  0.36947069E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.46351802E+000  0.53631502E+000  0.99983304E+000 -0.72796996E-001
  0.12100000E+002  0.99983304E+000  0.26635912E-002 -0.25615482E-002  0.36954360E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.46384131E+000  0.53599173E+000  0.99983304E+000 -0.72150417E-001
  0.12102500E+002  0.99983304E+000  0.22318742E-002 -0.29462435E-002  0.36961620E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.46416494E+000  0.53566811E+000  0.99983304E+000 -0.71503168E-001
  0.12105000E+002  0.99983304E+000  0.17453323E-002 -0.32589523E-002  0.36968845E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.46448889E+000  0.53534415E+000  0.99983304E+000 -0.70855258E-001
  0.12107500E+002  0.99983304E+000  0.12158566E-002 -0.34919856E-002  0.36976034E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.46481317E+000  0.53501987E+000  0.99983304E+000 -0.70206694E-001
  0.12110000E+002  0.99983304E+000  0.65639556E-003 -0.36396022E-002  0.36983184E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.46513778E+000  0.53469526E+000  0.99983304E+000 -0.69557485E-001
  0.12112500E+002  0.99983304E+000  0.80637843E-004 -0.36981502E-002  0.36990293E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.46546270E+000  0.53437034E+000  0.99983304E+000 -0.68907636E-001
  0.12115000E+002  0.99983304E+000 -0.49732231E-003 -0.36661581E-002  0.36997357E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.46578794E+000  0.53404510E+000  0.99983304E+000 -0.68257156E-001
  0.12117500E+002  0.99983304E+000 -0.10633303E-002 -0.35443712E-002  0.37004376E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.46611350E+000  0.53371955E+000  0.99983304E+000 -0.67606049E-001
  0.12120000E+002  0.99983304E+000 -0.16035181E-002 -0.33357349E-002  0.37011347E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.46643936E+000  0.53339368E+000  0.99983304E+000 -0.66954324E-001
  0.12122500E+002  0.99983304E+000 -0.21046437E-002 -0.30453235E-002  0.37018266E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.46676553E+000  0.53306751E+000  0.99983304E+000 -0.66301985E-001
  0.12125000E+002  0.99983304E+000 -0.25544164E-002 -0.26802168E-002  0.37025134E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.46709200E+000  0.53274104E+000  0.99983304E+000 -0.65649039E-001
  0.12127500E+002  0.99983304E+000 -0.29417981E-002 -0.22493275E-002  0.37031946E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.46741878E+000  0.53241427E+000  0.99983304E+000 -0.64995492E-001
  0.12130000E+002  0.99983304E+000 -0.32572743E-002 -0.17631841E-002  0.37038701E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.46774585E+000  0.53208719E+000  0.99983304E+000 -0.64341347E-001
  0.12132500E+002  0.99983304E+000 -0.34930882E-002 -0.12336730E-002  0.37045397E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.46807322E+000  0.53175983E+000  0.99983304E+000 -0.63686611E-001
  0.12135000E+002  0.99983304E+000 -0.36434316E-002 -0.67374865E-003  0.37052032E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.46840088E+000  0.53143217E+000  0.99983304E+000 -0.63031289E-001
  0.12137500E+002  0.99983304E+000 -0.37045877E-002 -0.97115748E-004  0.37058604E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.46872883E+000  0.53110421E+000  0.99983304E+000 -0.62375384E-001
  0.12140000E+002  0.99983304E+000 -0.36750236E-002  0.48210564E-003  0.37065111E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.46905707E+000  0.53077597E+000  0.99983304E+000 -0.61718902E-001
  0.12142500E+002  0.99983304E+000 -0.35554287E-002  0.10497262E-002  0.37071550E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.46938560E+000  0.53044744E+000  0.99983304E+000 -0.61061846E-001
  0.12145000E+002  0.99983304E+000 -0.33486987E-002  0.15918352E-002  0.37077921E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.46971441E+000  0.53011863E+000  0.99983304E+000 -0.60404220E-001
  0.12147500E+002  0.99983304E+000 -0.30598657E-002  0.20951412E-002  0.37084221E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.47004351E+000  0.52978954E+000  0.99983304E+000 -0.59746029E-001
  0.12150000E+002  0.99983304E+000 -0.26959756E-002  0.25472985E-002  0.37090449E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.47037288E+000  0.52946016E+000  0.99983304E+000 -0.59087276E-001
  0.12152500E+002  0.99983304E+000 -0.22659166E-002  0.29372098E-002  0.37096603E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.47070254E+000  0.52913050E+000  0.99983304E+000 -0.58427964E-001
  0.12155000E+002  0.99983304E+000 -0.17802019E-002  0.32552988E-002  0.37102681E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.47103247E+000  0.52880057E+000  0.99983304E+000 -0.57768098E-001
  0.12157500E+002  0.99983304E+000 -0.12507126E-002  0.34937458E-002  0.37108681E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.47136268E+000  0.52847036E+000  0.99983304E+000 -0.57107679E-001
  0.12160000E+002  0.99983304E+000 -0.69040724E-003  0.36466800E-002  0.37114602E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.47169317E+000  0.52813988E+000  0.99983304E+000 -0.56446711E-001
  0.12162500E+002  0.99983304E+000 -0.11300441E-003  0.37103238E-002  0.37120443E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.47202392E+000  0.52780912E+000  0.99983304E+000 -0.55785198E-001
  0.12165000E+002  0.99983304E+000  0.46735308E-003  0.36830870E-002  0.37126202E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.47235495E+000  0.52747809E+000  0.99983304E+000 -0.55123141E-001
  0.12167500E+002  0.99983304E+000  0.10364448E-002  0.35656058E-002  0.37131877E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.47268625E+000  0.52714679E+000  0.99983304E+000 -0.54460544E-001
  0.12170000E+002  0.99983304E+000  0.15803214E-002  0.33607289E-002  0.37137467E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.47301782E+000  0.52681523E+000  0.99983304E+000 -0.53797410E-001
  0.12172500E+002  0.99983304E+000  0.20856464E-002  0.30734478E-002  0.37142970E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.47334965E+000  0.52648339E+000  0.99983304E+000 -0.53133741E-001
  0.12175000E+002  0.99983304E+000  0.25400236E-002  0.27107759E-002  0.37148386E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.47368175E+000  0.52615129E+000  0.99983304E+000 -0.52469539E-001
  0.12177500E+002  0.99983304E+000  0.29323015E-002  0.22815767E-002  0.37153714E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.47401412E+000  0.52581893E+000  0.99983304E+000 -0.51804808E-001
  0.12180000E+002  0.99983304E+000  0.32528467E-002  0.17963475E-002  0.37158950E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.47434675E+000  0.52548630E+000  0.99983304E+000 -0.51139549E-001
  0.12182500E+002  0.99983304E+000  0.34937810E-002  0.12669626E-002  0.37164096E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.47467964E+000  0.52515340E+000  0.99983304E+000 -0.50473766E-001
  0.12185000E+002  0.99983304E+000  0.36491752E-002  0.70638288E-003  0.37169149E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.47501279E+000  0.52482025E+000  0.99983304E+000 -0.49807460E-001
  0.12187500E+002  0.99983304E+000  0.37151949E-002  0.12833779E-003  0.37174109E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.47534620E+000  0.52448684E+000  0.99983304E+000 -0.49140635E-001
  0.12190000E+002  0.99983304E+000  0.36901954E-002 -0.45301046E-003  0.37178973E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.47567988E+000  0.52415317E+000  0.99983304E+000 -0.48473293E-001
  0.12192500E+002  0.99983304E+000  0.35747630E-002 -0.10234142E-002  0.37183743E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.47601380E+000  0.52381924E+000  0.99983304E+000 -0.47805435E-001
  0.12195000E+002  0.99983304E+000  0.33717009E-002 -0.15688897E-002  0.37188415E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.47634799E+000  0.52348505E+000  0.99983304E+000 -0.47137066E-001
  0.12197500E+002  0.99983304E+000  0.30859618E-002 -0.20760600E-002  0.37192990E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.47668243E+000  0.52315062E+000  0.99983304E+000 -0.46468188E-001
  0.12200000E+002  0.99983304E+000  0.27245264E-002 -0.25324832E-002  0.37197466E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.47701712E+000  0.52281592E+000  0.99983304E+000 -0.45798803E-001
  0.12202500E+002  0.99983304E+000  0.22962336E-002 -0.29269580E-002  0.37201844E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.47735206E+000  0.52248098E+000  0.99983304E+000 -0.45128915E-001
  0.12205000E+002  0.99983304E+000  0.18115639E-002 -0.32497985E-002  0.37206121E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.47768726E+000  0.52214578E+000  0.99983304E+000 -0.44458525E-001
  0.12207500E+002  0.99983304E+000  0.12823831E-002 -0.34930725E-002  0.37210297E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.47802270E+000  0.52181034E+000  0.99983304E+000 -0.43787638E-001
  0.12210000E+002  0.99983304E+000  0.72165156E-003 -0.36507963E-002  0.37214371E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.47835839E+000  0.52147465E+000  0.99983304E+000 -0.43116257E-001
  0.12212500E+002  0.99983304E+000  0.14310689E-003 -0.37190821E-002  0.37218344E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.47869433E+000  0.52113871E+000  0.99983304E+000 -0.42444384E-001
  0.12215000E+002  0.99983304E+000 -0.43907291E-003 -0.36962341E-002  0.37222213E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.47903051E+000  0.52080253E+000  0.99983304E+000 -0.41772024E-001
  0.12217500E+002  0.99983304E+000 -0.10106169E-002 -0.35827907E-002  0.37225979E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.47936693E+000  0.52046611E+000  0.99983304E+000 -0.41099180E-001
  0.12220000E+002  0.99983304E+000 -0.15575114E-002 -0.33815115E-002  0.37229641E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.47970359E+000  0.52012945E+000  0.99983304E+000 -0.40425855E-001
  0.12222500E+002  0.99983304E+000 -0.20663434E-002 -0.30973111E-002  0.37233199E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.48004049E+000  0.51979255E+000  0.99983304E+000 -0.39752054E-001
  0.12225000E+002  0.99983304E+000 -0.25246299E-002 -0.27371383E-002  0.37236651E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.48037763E+000  0.51945541E+000  0.99983304E+000 -0.39077781E-001
  0.12227500E+002  0.99983304E+000 -0.29211245E-002 -0.23098066E-002  0.37239998E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.48071500E+000  0.51911804E+000  0.99983304E+000 -0.38403040E-001
  0.12230000E+002  0.99983304E+000 -0.32460933E-002 -0.18257785E-002  0.37243240E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.48105260E+000  0.51878044E+000  0.99983304E+000 -0.37727836E-001
  0.12232500E+002  0.99983304E+000 -0.34915541E-002 -0.12969094E-002  0.37246374E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.48139043E+000  0.51844261E+000  0.99983304E+000 -0.37052174E-001
  0.12235000E+002  0.99983304E+000 -0.36514727E-002 -0.73615691E-003  0.37249403E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.48172849E+000  0.51810455E+000  0.99983304E+000 -0.36376059E-001
  0.12237500E+002  0.99983304E+000 -0.37219115E-002 -0.15726341E-003  0.37252324E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.48206677E+000  0.51776627E+000  0.99983304E+000 -0.35699495E-001
  0.12240000E+002  0.99983304E+000 -0.37011261E-002  0.42558080E-003  0.37255139E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.48240528E+000  0.51742777E+000  0.99983304E+000 -0.35022489E-001
  0.12242500E+002  0.99983304E+000 -0.35896095E-002  0.99808555E-003  0.37257846E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.48274400E+000  0.51708904E+000  0.99983304E+000 -0.34345046E-001
  0.12245000E+002  0.99983304E+000 -0.33900794E-002  0.15462113E-002  0.37260446E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.48308293E+000  0.51675011E+000  0.99983304E+000 -0.33667173E-001
  0.12247500E+002  0.99983304E+000 -0.31074133E-002  0.20565136E-002  0.37262938E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.48342208E+000  0.51641096E+000  0.99983304E+000 -0.32988875E-001
  0.12250000E+002  0.99983304E+000 -0.27485280E-002  0.25164729E-002  0.37265322E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.48376144E+000  0.51607160E+000  0.99983304E+000 -0.32310160E-001
  0.12252500E+002  0.99983304E+000 -0.23222115E-002  0.29148023E-002  0.37267598E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.48410100E+000  0.51573204E+000  0.99983304E+000 -0.31631033E-001
  0.12255000E+002  0.99983304E+000 -0.18389071E-002  0.32417242E-002  0.37269766E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.48444077E+000  0.51539227E+000  0.99983304E+000 -0.30951503E-001
  0.12257500E+002  0.99983304E+000 -0.13104579E-002  0.34892107E-002  0.37271827E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.48478073E+000  0.51505231E+000  0.99983304E+000 -0.30271576E-001
